userId,contentId,contentConsumeOrder,subSectorId,subSectorName,themeTagId,subThemeTagsIds,regionTagsIds
user-000851,1149757,1,1,Info National,2,[151],[]
user-000851,1149943,2,1,Info National,18,[347],[16]
user-000861,1149910,9,3,Québec,8,[54],[9]
user-000862,1149927,0,1,Info National,13,"[56, 102, 401, 463]",[]
user-000862,1149647,1,1,Info National,13,[102],[]
user-000862,1149817,2,24,Toronto,18,[363],"[26, 27, 28]"
user-000862,1149661,3,19,Gaspésie–Îles-de-la-Madeleine,5,[],[22]
user-000862,1149883,4,1,Info National,2,"[71, 151]",[]
user-000862,1149792,5,1,Info National,5,[84],[8]
user-000862,1149862,6,1,Info National,18,[347],[16]
user-000863,1149614,0,1,Info National,2,"[16, 148]",[]
user-000863,1149892,1,1,Info National,2,"[148, 202]",[]
user-000881,1149892,1,1,Info National,2,"[148, 162]",[]
user-000881,1149917,2,1,Info National,5,[102],[]
user-000881,1149679,3,3,Québec,8,[54],[9]
user-000881,1146202,4,1,Info National,13,"[56, 102, 401, 463]",[]
user-000882,1149973,0,1,Info National,13,[102],[]
user-000882,1149955,1,1,Info National,5,[84],[8]
user-000883,1149614,0,1,Info National,2,[],[]
user-000883,1149910,1,1,Info National,5,[295],[]
user-000883,1149043,2,1,Info National,2,"[173, 462]",[]
user-000884,1149759,0,1,Info National,5,[84],[8]
user-000894,1149623,2,21,Nouveau-Brunswick,13,[102],"[4, 19, 23, 24, 25]"
user-000894,1149869,3,1,Info National,13,"[56, 102, 401, 463]",[]
user-000895,1149961,0,1,Info National,13,[102],[]
user-000895,1149961,1,1,Info National,5,[84],[8]
user-000896,1148217,0,3,Québec,18,[65],[9]
user-000896,1148242,1,19,Gaspésie–Îles-de-la-Madeleine,5,[],[22]
user-000897,1149634,0,1,Info National,2,"[173, 462]",[]
user-000898,1149878,0,1,Info National,2,"[71, 151]",[]
user-000898,1149671,1,1,Info National,5,[84],[8]
user-000898,1149850,2,24,Toronto,18,[204],"[26, 27, 28]"
user-000912,1149740,0,1,Info National,13,"[56, 102, 401, 463]",[]
user-000912,1149378,1,1,Info National,13,[102],[]
user-000913,1149673,0,1,Info National,5,[84],[8]
user-000913,1149661,1,3,Québec,18,[65],[9]
user-000914,1149664,0,1,Info National,2,"[71, 151]",[]
user-000915,1149599,0,1,Info National,5,[84],[8]
user-000915,1149623,1,31,Arts,11,[19],[]
user-000915,1149608,2,1,Info National,2,"[148, 202]",[]
user-000916,1149405,0,60,Thématique,9,[300],[]
user-000916,1149799,1,3,Québec,5,[459],[9]
user-000933,1149927,0,21,Nouveau-Brunswick,13,[102],"[4, 19, 23, 24, 25]"
user-000933,1149675,1,1,Info National,13,"[56, 102, 401, 463]",[]
user-000933,1149961,2,1,Info National,13,[102],[]
user-000933,1149663,3,3,Québec,18,[65],[9]
user-000934,1137694,0,19,Gaspésie–Îles-de-la-Madeleine,5,[],[22]
user-000934,1149454,1,1,Info National,2,"[173, 462]",[]
user-000934,1149631,2,1,Info National,2,"[71, 151]",[]
user-000934,1149660,3,1,Info National,18,[347],[16]
user-000934,1149557,4,1,Info National,15,[65],[]
user-000934,1149818,5,1,Info National,2,"[16, 148]",[]
user-000951,1149578,0,21,Nouveau-Brunswick,13,[102],"[4, 19, 23, 24, 25]"
user-000951,1149479,1,1,Info National,2,"[148, 162]",[]
user-000952,1149661,0,3,Québec,8,[54],[9]
user-000952,1149909,1,1,Info National,13,"[56, 102, 401, 463]",[]
user-000952,1149943,2,1,Info National,13,[102],[]
user-000952,1149909,3,1,Info National,5,[84],[8]
user-000952,1149661,4,3,Québec,17,[355],[9]
user-000952,1149945,5,1,Info National,2,"[173, 204]",[]
user-000952,1149945,6,3,Québec,18,[65],[9]
user-000952,1149892,7,1,Info National,2,"[1, 148, 151, 211]",[]
user-000969,1149917,1,1,Info National,13,"[56, 102, 401, 463]",[]
user-000970,1149688,0,1,Info National,13,[102],[]
user-000971,1149796,0,9,Ottawa–Gatineau,18,[204],[12]
user-000971,1149660,1,1,Info National,5,[84],[8]
user-000971,1149688,2,1,Info National,2,[],[]
user-000971,1149892,3,24,Toronto,18,[363],"[26, 27, 28]"
user-000972,1149892,0,3,Québec,18,[65],[9]
user-000972,1149929,1,1,Info National,2,"[1, 148, 151, 211]",[]
user-000973,1149621,0,1,Info National,2,"[71, 151]",[]
user-000974,698492,0,1,Info National,15,[65],[]
user-000993,1148570,0,1,Info National,13,"[56, 102, 401, 463]",[]
user-000993,1148570,1,1,Info National,13,[102],[]
user-000994,1146261,0,3,Québec,18,[65],[9]
user-000994,1149613,1,1,Info National,5,[84],[8]
user-000995,1149378,0,18,Côte-Nord,13,"[102, 240]","[20, 21, 22]"
user-000995,1149626,1,2,Grand Montréal,18,"[204, 347]",[8]
user-000995,1149757,2,1,Info National,2,[202],[]
user-000996,1149672,0,1,Info National,13,[],[8]
user-000996,1149704,1,5,Estrie,8,[],[4]
user-000996,1149438,2,1,Info National,10,[37],[]
user-001015,1149614,0,21,Nouveau-Brunswick,13,[102],"[4, 19, 23, 24, 25]"
user-001015,1149663,1,1,Info National,2,"[148, 162]",[]
user-001016,1148570,0,1,Info National,13,"[56, 102, 401, 463]",[]
user-001017,1149671,0,1,Info National,13,[102],[]
user-001018,1149661,0,1,Info National,2,[],[]
user-001018,1149623,1,3,Québec,18,[65],[9]
user-001018,1149608,2,1,Info National,2,"[173, 462]",[]
user-001018,1149479,3,1,Info National,2,"[71, 151]",[]
user-001019,1149917,0,1,Info National,5,[84],[8]
user-001019,1149892,1,1,Info National,18,[347],[16]
user-001029,1149584,3,21,Nouveau-Brunswick,13,[102],"[4, 19, 23, 24, 25]"
user-001030,1149672,0,1,Info National,13,"[56, 102, 401, 463]",[]
user-001030,1149757,1,1,Info National,13,[102],[]
user-001031,1149599,0,1,Info National,5,[84],[8]
user-001031,1149653,1,1,Info National,2,[],[]
user-001031,1149664,2,9,Ottawa–Gatineau,8,"[183, 375]",[12]
user-001032,1084210,0,5,Estrie,18,[65],[4]
user-001032,1149594,1,1,Info National,13,"[102, 209]",[]
user-001032,1149934,2,1,Info National,2,"[71, 151]",[]
user-001033,1108270,0,1,Info National,5,[84],[8]
user-001047,1149816,0,21,Nouveau-Brunswick,13,[102],"[4, 19, 23, 24, 25]"
user-001047,1149623,1,1,Info National,13,"[56, 102, 401, 463]",[]
user-001048,1149458,0,1,Info National,13,[102],[]
user-001048,1149553,1,3,Québec,18,[],[9]
user-001049,1149512,0,1,Info National,2,[],[]
user-001049,1149729,1,3,Québec,18,[65],[9]
user-001049,1149928,2,7,Saguenay–Lac-St-Jean,15,[65],[10]
user-001049,1149660,3,7,Saguenay–Lac-St-Jean,17,[94],[10]
user-001049,1149844,4,1,Info National,15,[65],[]
user-001049,1149952,5,5,Estrie,17,[27],[10]
user-001066,1149528,1,1,Info National,2,"[148, 162]",[]
user-001066,1149880,2,1,Info National,13,"[56, 102, 401, 463]",[]
user-001066,1149880,3,1,Info National,13,[102],[]
user-001067,1149906,0,1,Info National,5,[84],[8]
user-001067,1149817,1,1,Info National,2,"[173, 204]",[]
user-001067,1146949,2,3,Québec,18,[65],[9]
user-001067,1146846,3,21,Nouveau-Brunswick,13,"[51, 101, 102]",[24]
user-001067,1149906,4,1,Info National,2,"[173, 462]",[]
user-001068,1149613,0,1,Info National,2,"[71, 151]",[]
user-001068,1149623,1,1,Info National,5,[84],[8]
user-001082,1021112,1,1,Info National,13,"[56, 102, 401, 463]",[]
user-001083,1149892,0,1,Info National,13,[102],[]
user-001084,1149653,0,9,Ottawa–Gatineau,18,[204],[12]
user-001084,1149883,1,1,Info National,5,[84],[8]
user-001084,1149892,2,1,Info National,2,"[173, 204]",[]
user-001084,1149955,3,3,Québec,18,[65],[9]
user-001085,1084533,0,1,Info National,2,"[173, 462]",[]
user-001085,1143248,1,1,Info National,2,"[71, 151]",[]
user-001086,1149927,0,1,Info National,18,[347],[16]
user-001086,1149784,1,1,Info National,15,[65],[]
user-001103,1149599,0,1,Info National,13,"[56, 102, 401, 463]",[]
user-001104,1149534,0,1,Info National,13,[102],[]
user-001104,1149499,1,1,Info National,5,[84],[8]
user-001105,1149672,0,1,Info National,2,[],[]
user-001105,1149102,1,24,Toronto,18,[363],"[26, 27, 28]"
user-001106,1149892,0,3,Québec,20,[370],[9]
user-001106,1149963,1,3,Québec,18,[65],[9]
user-001107,1149488,0,1,Info National,2,"[173, 462]",[]
user-001107,1149599,1,1,Info National,2,"[71, 151]",[]
user-001107,1149553,2,1,Info National,5,[84],[8]
user-001125,1149653,0,21,Nouveau-Brunswick,13,[102],"[4, 19, 23, 24, 25]"
user-001125,1149599,1,1,Info National,13,"[56, 102, 401, 463]",[]
user-001126,1149614,0,1,Info National,13,[102],[]
user-001126,1149892,1,1,Info National,5,[84],[8]
user-001127,1149599,0,9,Ottawa–Gatineau,17,[203],[12]
user-001127,1149626,1,1,Info National,2,"[173, 204]",[]
user-001128,1148570,0,3,Québec,18,[65],[9]
user-001129,1149623,0,1,Info National,2,"[1, 148, 151, 211]",[]
user-001130,1090191,0,1,Info National,2,"[71, 151]",[]
user-001130,1143452,1,1,Info National,5,[84],[8]
user-001145,1149677,5,1,Info National,2,"[148, 162]",[]
user-001146,1149614,0,1,Info National,13,"[56, 102, 401, 463]",[]
user-001146,1149892,1,1,Info National,13,[102],[]
user-001146,1149917,2,1,Info National,2,[],[]
user-001147,1149613,0,24,Toronto,18,[363],"[26, 27, 28]"
user-001147,1149486,1,5,Estrie,18,[65],[4]
user-001147,1149427,2,1,Info National,2,"[173, 462]",[]
user-001148,1149513,0,1,Info National,18,"[75, 215]",[8]
user-001148,1149960,1,1,Info National,5,[84],[8]
user-001149,1149673,0,1,Info National,18,[347],[16]
user-001164,1149892,1,21,Nouveau-Brunswick,13,[102],"[4, 19, 23, 24, 25]"
user-001165,1149102,0,1,Info National,2,"[148, 162]",[]
user-001165,1148319,1,3,Québec,8,[54],[9]
user-001166,1149956,0,1,Info National,13,"[56, 102, 401, 463]",[]
user-001166,1149911,1,1,Info National,13,[102],[]
user-001167,1149945,0,1,Info National,5,[84],[8]
user-001168,1149704,0,6,Mauricie–Centre-du-Québec,5,[92],[7]
user-001168,1149927,1,5,Estrie,18,[65],[4]
user-001168,1149910,2,3,Québec,18,[65],[9]
user-001168,1149729,3,1,Info National,2,"[173, 462]",[]
user-001183,1148570,0,1,Info National,5,[102],[]
user-001184,1149671,0,1,Info National,13,"[56, 102, 401, 463]",[]
user-001185,1149892,0,1,Info National,13,[102],[]
user-001185,1149614,1,1,Info National,5,[84],[8]
user-001185,1149955,2,1,Info National,2,[],[]
user-001186,1149671,0,24,Toronto,18,[363],"[26, 27, 28]"
user-001187,1149653,0,9,Ottawa–Gatineau,8,"[183, 375]",[12]
user-001187,1149626,1,1,Info National,2,"[173, 204]",[]
user-001187,1149473,2,21,Nouveau-Brunswick,6,"[41, 376]",[24]
user-001188,1149704,0,1,Info National,13,"[102, 209]",[]
user-001203,1149960,2,1,Info National,2,"[148, 162]",[]
user-001204,1149784,0,3,Québec,8,[54],[9]
user-001204,1149892,1,1,Info National,13,"[56, 102, 401, 463]",[]
user-001205,1148570,0,1,Info National,13,[102],[]
user-001205,1149664,1,9,Ottawa–Gatineau,18,[204],[12]
user-001205,1149671,2,1,Info National,2,[],[]
user-001205,1149599,3,5,Estrie,18,[65],[4]
user-001205,1149599,4,1,Info National,13,"[102, 209]",[]
user-001205,1149759,5,1,Info National,2,"[71, 151]",[]
user-001205,1149757,6,1,Info National,5,[84],[8]
user-001219,1149650,3,1,Info National,2,"[148, 162]",[]
user-001220,1149671,0,1,Info National,13,"[71, 102]",[]
user-001221,1149626,0,1,Info National,13,"[56, 102, 401, 463]",[]
user-001221,1149671,1,1,Info National,13,[102],[]
user-001221,1149892,2,1,Info National,5,[84],[8]
user-001221,1149614,3,1,Info National,2,"[173, 204]",[]
user-001221,1149663,4,5,Estrie,18,[65],[4]
user-001221,1149945,5,3,Québec,18,[65],[9]
user-001221,1149955,6,1,Info National,13,"[102, 209]",[]
user-001221,1149996,7,1,Info National,2,"[173, 462]",[]
user-001239,1149883,0,1,Info National,2,"[148, 162]",[]
user-001239,1149479,1,3,Québec,8,[54],[9]
user-001240,1149911,0,1,Info National,13,"[56, 102, 401, 463]",[]
user-001240,1149623,1,1,Info National,13,[102],[]
user-001240,1149576,2,1,Info National,5,[84],[8]
user-001240,1149960,3,1,Info National,2,[],[]
user-001240,1149784,4,5,Estrie,18,[65],[4]
user-001240,1149910,5,3,Québec,18,[65],[9]
user-001241,1149671,0,19,Gaspésie–Îles-de-la-Madeleine,5,[],[22]
user-001241,1148570,1,1,Info National,2,"[71, 151]",[]
user-001256,1149562,0,3,Québec,8,[54],[9]
user-001256,1149671,1,1,Info National,13,"[56, 102, 401, 463]",[]
user-001256,1149784,2,1,Info National,13,[102],[]
user-001257,1149892,0,1,Info National,5,[84],[8]
user-001257,1149927,1,5,Estrie,18,[65],[4]
user-001258,1149599,0,1,Info National,2,"[173, 462]",[]
user-001258,1149671,1,1,Info National,18,"[75, 215]",[8]
user-001259,1149653,0,1,Info National,2,"[71, 151]",[]
user-001259,1149569,1,1,Info National,5,[84],[8]
user-001260,1149960,0,1,Info National,18,[347],[16]
user-001279,1149663,1,12,Manitoba,18,[65],[15]
user-001279,1149071,2,3,Québec,8,[54],[9]
user-001280,1039358,0,1,Info National,13,"[56, 102, 401, 463]",[]
user-001280,733058,1,1,Info National,13,[102],[]
user-001281,1149671,0,1,Info National,5,[84],[8]
user-001282,1149623,0,1,Info National,2,[],[]
user-001282,1149599,1,1,Info National,2,"[173, 204]",[]
user-001283,1149917,0,3,Québec,18,[65],[9]
user-001283,1149910,1,1,Info National,2,"[173, 462]",[]
user-001283,1149663,2,1,Info National,5,[84],[8]
user-001297,1149631,6,1,Info National,2,"[148, 162]",[]
user-001298,1149458,0,1,Info National,13,"[71, 102]",[]
user-001298,1149934,1,1,Info National,13,"[56, 102, 401, 463]",[]
user-001299,1149759,0,1,Info National,13,[102],[]
user-001299,1149671,1,1,Info National,5,[84],[8]
user-001299,1149945,2,9,Ottawa–Gatineau,17,[203],[12]
user-001300,1149626,0,9,Ottawa–Gatineau,8,"[183, 375]",[12]
user-001300,1149653,1,3,Québec,18,[65],[9]
user-001301,1149943,0,1,Info National,2,"[1, 148, 151, 211]",[]
user-001301,1149784,1,1,Info National,2,"[71, 151]",[]
user-001314,1149765,0,1,Info National,13,"[56, 102, 401, 463]",[]
user-001314,1143130,1,1,Info National,13,[102],[]
user-001315,1149645,0,1,Info National,5,[84],[8]
user-001315,1149640,1,1,Info National,2,[],[]
user-001315,1149704,2,1,Info National,2,"[1, 148, 151, 211]",[]
user-001315,1149448,3,60,Thématique,9,[300],[]
user-001315,1149455,4,18,Côte-Nord,13,"[102, 240]","[20, 21, 22]"
user-001316,1149665,0,2,Grand Montréal,18,[204],[8]
user-001316,1149611,1,4,Abitibi–Témiscamingue,13,"[102, 240]",[1]
user-001317,1149671,0,1,Info National,2,[202],[]
user-001334,1149757,4,1,Info National,2,"[148, 162]",[]
user-001334,1149955,5,1,Info National,13,"[56, 102, 401, 463]",[]
user-001334,1149892,6,1,Info National,13,[102],[]
user-001335,1149550,0,1,Info National,5,[84],[8]
user-001335,1149526,1,3,Québec,17,[355],[9]
user-001335,1149005,2,1,Info National,2,"[173, 204]",[]
user-001336,1149553,0,5,Estrie,18,[65],[4]
user-001336,1149927,1,3,Québec,18,[65],[9]
user-001336,1149892,2,1,Info National,2,"[173, 462]",[]
user-001337,1148393,0,1,Info National,2,"[71, 151]",[]
user-001351,1149675,1,1,Info National,13,"[56, 102, 401, 463]",[]
user-001352,1149671,0,1,Info National,13,[102],[]
user-001353,1149799,0,3,Québec,6,[270],[9]
user-001353,1149660,1,1,Info National,2,"[71, 151]",[]
user-001353,1149653,2,1,Info National,5,[84],[8]
user-001353,1149645,3,1,Info National,18,[347],[16]
user-001353,1149030,4,1,Info National,2,"[16, 148]",[]
user-001354,1149512,0,1,Info National,2,"[83, 197]",[]
user-001354,1149043,1,1,Info National,5,"[1, 148]",[]
user-001355,1149671,0,2,Grand Montréal,18,[204],[8]
user-001371,1149960,9,3,Québec,8,[54],[9]
user-001372,1149671,0,1,Info National,13,"[56, 102, 401, 463]",[]
user-001372,1149522,1,1,Info National,13,[102],[]
user-001372,1149578,2,3,Québec,18,[],[9]
user-001372,1149634,3,1,Info National,5,[84],[8]
user-001372,1149729,4,9,Ottawa–Gatineau,8,"[183, 375]",[12]
user-001373,1149671,0,3,Québec,20,[370],[9]
user-001373,1149757,1,5,Estrie,18,[65],[4]
user-001373,1149614,2,1,Info National,2,"[173, 462]",[]
user-001373,1149892,3,1,Info National,5,[84],[8]
user-001390,1149757,0,3,Québec,8,[54],[9]
user-001390,1149675,1,1,Info National,13,"[56, 102, 401, 463]",[]
user-001390,1149784,2,1,Info National,13,[102],[]
user-001390,1148570,3,1,Info National,2,[],[]
user-001390,1149618,4,31,Arts,11,[52],[]
user-001390,1149892,5,24,Toronto,18,[363],"[26, 27, 28]"
user-001391,1149558,0,3,Québec,6,[270],[9]
user-001391,1149971,1,1,Info National,5,[295],[]
user-001391,1146072,2,19,Gaspésie–Îles-de-la-Madeleine,5,[],[22]
user-001392,1149614,0,1,Info National,2,"[173, 462]",[]
user-001406,1149960,3,2,Grand Montréal,18,[204],[8]
user-001407,1149563,0,1,Info National,13,"[56, 102, 401, 463]",[]
user-001408,1149671,0,1,Info National,13,[102],[]
user-001408,1149704,1,1,Info National,5,[84],[8]
user-001409,1139627,0,3,Québec,17,[355],[9]
user-001409,1139644,1,5,Estrie,18,[65],[4]
user-001410,1149438,0,3,Québec,18,[65],[9]
user-001411,1149927,0,1,Info National,2,"[173, 462]",[]
user-001411,1149892,1,1,Info National,2,"[71, 151]",[]
user-001412,1149757,0,1,Info National,5,[84],[8]
user-001429,1149910,0,21,Nouveau-Brunswick,13,[102],"[4, 19, 23, 24, 25]"
user-001429,1149952,1,1,Info National,2,"[148, 162]",[]
user-001429,1149623,2,3,Québec,8,[54],[9]
user-001429,1149960,3,1,Info National,13,"[56, 102, 401, 463]",[]
user-001429,1149614,4,1,Info National,13,[102],[]
user-001429,1149765,5,3,Québec,18,[],[9]
user-001430,1149640,0,1,Info National,2,[50],[]
user-001430,1149553,1,1,Info National,5,[84],[8]
user-001431,1149558,0,1,Info National,2,[],[]
user-001431,1149599,1,5,Estrie,18,[65],[4]
user-001447,1149614,0,21,Nouveau-Brunswick,13,[102],"[4, 19, 23, 24, 25]"
user-001447,1149892,1,1,Info National,13,"[56, 102, 401, 463]",[]
user-001448,1149739,0,1,Info National,13,[102],[]
user-001448,1149892,1,3,Québec,18,[65],[9]
user-001448,1149539,2,1,Info National,2,"[173, 462]",[]
user-001448,1149704,3,1,Info National,2,"[71, 151]",[]
user-001448,1149663,4,24,Toronto,18,[204],"[26, 27, 28]"
user-001449,1149613,0,1,Info National,13,"[101, 266]",[]
user-001449,1149634,1,60,Thématique,9,[300],[]
user-001449,1149623,2,2,Grand Montréal,17,[178],[8]
user-001464,1007503,2,21,Nouveau-Brunswick,13,[102],"[4, 19, 23, 24, 25]"
user-001465,1149592,0,1,Info National,13,"[56, 102, 401, 463]",[]
user-001465,1149591,1,3,Québec,18,[],[9]
user-001465,1149653,2,1,Info National,2,[],[]
user-001466,1149917,0,3,Québec,17,[355],[9]
user-001466,1149961,1,3,Québec,6,[270],[9]
user-001467,1149671,0,3,Québec,18,[65],[9]
user-001467,1149626,1,24,Toronto,18,[204],"[26, 27, 28]"
user-001467,1149697,2,1,Info National,18,[347],[16]
user-001467,1149600,3,12,Manitoba,6,[41],[15]
user-001473,1149882,1,1,Info National,2,"[148, 162]",[]
user-001473,1149880,2,1,Info National,13,"[56, 102, 401, 463]",[]
user-001473,1149892,3,1,Info National,13,[102],[]
user-001473,1149614,4,9,Ottawa–Gatineau,18,[204],[12]
user-001473,1149430,5,1,Info National,2,[],[]
user-001474,1149576,0,1,Info National,15,[65],[]
user-001474,1149838,1,60,Thématique,9,[300],[]
user-001474,1139081,2,18,Côte-Nord,13,"[102, 240]","[20, 21, 22]"
user-001474,1118719,3,2,Grand Montréal,18,[204],[8]
user-001474,1149563,4,4,Abitibi–Témiscamingue,13,"[102, 240]",[1]
user-001493,1148570,0,1,Info National,13,"[71, 102]",[]
user-001493,1149924,1,1,Info National,13,"[56, 102, 401, 463]",[]
user-001493,1148418,2,1,Info National,13,[102],[]
user-001494,1149671,0,1,Info National,5,[84],[8]
user-001495,1149671,0,3,Québec,18,[65],[9]
user-001496,1149704,0,1,Info National,2,"[173, 462]",[]
user-001496,1129422,1,1,Info National,2,"[71, 151]",[]
user-001497,1149623,0,1,Info National,5,[84],[8]
user-001497,1149623,1,24,Toronto,18,[204],"[26, 27, 28]"
user-001498,1149883,0,31,Arts,11,[110],[]
user-001516,1133309,1,1,Info National,2,"[148, 162]",[]
user-001517,1149496,0,1,Info National,13,"[56, 102, 401, 463]",[]
user-001518,1149652,0,1,Info National,13,[102],[]
